GeneID	gene_name	JMD1	JMD_TKD1	JMD2	JMD_TKD2	JMD3	JMD4	JMD5	JMD_TKD3	TKD1	TKD2	JMD6	JMD7	JMD8	JMD_TKD4
349565	NMNAT3	4	0	2	1	2	3	5	5	2	0	0	2	0	0
57407	NMRAL1	5	10	5	6	2	8	3	7	17	7	3	4	9	10
344887	NMRAL2P	0	0	0	1	1	3	1	0	0	0	0	0	1	1
54981	NMRK1	1	0	1	1	0	7	0	2	0	0	1	3	1	5
27231	NMRK2	0	0	0	0	0	8	0	0	0	0	0	2	1	2
129521	NMS	0	0	0	0	0	1	0	0	0	0	0	2	0	0
4836	NMT1	11	19	14	13	23	11	17	13	12	13	14	13	12	14
9397	NMT2	2	2	1	3	3	10	2	18	0	0	1	3	4	3
10874	NMU	0	0	0	0	0	4	0	0	0	0	0	0	0	1
10316	NMUR1	1	0	0	2	0	7	1	2	7	2	3	3	4	10
56923	NMUR2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4826	NNAT	0	0	0	1	0	1	0	0	1	0	0	0	0	1
4837	NNMT	0	9	0	0	2	0	0	1	0	1	0	0	0	0
23530	NNT	10	14	10	9	12	13	8	12	14	21	8	20	4	8
100652772	NNT-AS1	20	9	18	19	26	10	16	10	19	23	9	17	20	6
84273	NOA1	7	3	8	8	3	7	7	5	4	6	2	6	4	3
28987	NOB1	4	0	5	2	1	1	5	1	0	3	3	1	0	4
135935	NOBOX	0	1	0	0	0	0	0	0	0	2	0	1	3	1
26155	NOC2L	3	4	4	1	3	6	7	3	1	4	4	11	4	1
401010	NOC2LP2	3	1	4	0	2	2	0	0	1	0	2	2	1	2
64318	NOC3L	2	0	0	0	0	2	2	5	1	5	0	1	3	0
79050	NOC4L	4	6	15	0	2	2	6	10	0	3	5	5	3	21
25819	NOCT	1	14	3	5	6	9	8	3	5	4	4	1	7	2
10392	NOD1	8	2	5	1	3	7	4	1	3	8	5	9	4	1
64127	NOD2	1	3	0	5	1	12	1	4	1	1	4	3	6	1
4838	NODAL	0	0	0	0	0	1	0	1	0	1	0	1	0	0
9241	NOG	1	2	2	1	0	9	1	0	1	0	0	2	5	1
79954	NOL10	6	4	5	3	3	3	1	10	6	2	5	8	6	4
25926	NOL11	2	3	0	0	2	0	4	2	0	0	1	1	4	2
79159	NOL12	6	3	8	1	4	2	4	3	0	7	8	11	2	1
8996	NOL3	0	0	0	1	0	2	0	0	0	0	0	3	2	0
8715	NOL4	0	0	0	0	0	0	0	1	0	0	0	1	0	1
140688	NOL4L	14	8	8	3	10	14	18	11	5	34	12	8	11	110
149950	NOL4L-DT	0	0	0	0	0	3	0	0	0	0	0	0	1	0
65083	NOL6	12	16	27	10	11	2	24	3	5	6	8	10	5	3
51406	NOL7	5	14	13	12	8	9	6	7	6	1	6	8	19	21
55035	NOL8	10	1	5	0	4	4	1	12	3	4	3	3	3	3
79707	NOL9	23	30	21	29	32	20	37	12	19	24	23	21	37	25
9221	NOLC1	19	10	24	20	13	1	34	11	19	9	30	14	14	4
64434	NOM1	7	4	7	10	13	10	6	3	2	6	1	11	13	4
23420	NOMO1	10	12	18	4	9	10	7	5	10	7	10	13	5	8
283820	NOMO2	17	20	20	12	13	7	12	8	4	8	9	22	4	9
408050	NOMO3	15	19	16	1	9	10	10	3	3	7	14	15	8	10
4841	NONO	121	130	112	94	83	20	180	97	147	129	111	88	71	80
55505	NOP10	2	1	0	2	3	14	1	2	1	4	3	4	9	4
8602	NOP14	25	27	24	15	19	35	16	13	19	29	7	11	33	31
317648	NOP14-AS1	1	1	2	1	0	2	1	2	0	2	2	2	10	1
51491	NOP16	1	5	6	0	0	4	5	0	0	11	1	2	2	1
4839	NOP2	26	19	20	11	12	13	81	12	15	21	18	36	5	16
29997	NOP53	100	67	122	47	94	62	62	55	107	99	93	79	113	105
10528	NOP56	25	16	8	3	13	9	18	1	15	15	2	4	3	5
51602	NOP58	15	14	3	6	2	1	8	14	8	5	8	6	10	4
161424	NOP9	9	6	7	6	10	3	11	2	3	3	7	8	4	6
121053	NOPCHAP1	3	0	0	0	3	2	0	0	3	2	0	1	0	0
647979	NORAD	199	421	140	173	184	31	167	111	157	303	183	202	114	134
4842	NOS1	0	0	1	1	0	9	0	1	0	0	0	4	3	0
9722	NOS1AP	0	1	0	0	0	10	0	1	2	0	0	3	4	4
4843	NOS2	1	0	0	0	0	6	0	2	0	0	0	3	2	1
4846	NOS3	1	0	0	0	2	8	0	3	6	0	0	4	8	1
51070	NOSIP	8	6	7	11	14	12	8	11	13	7	10	5	14	19
115677	NOSTRIN	0	0	1	1	0	1	0	0	0	0	1	2	1	0
4851	NOTCH1	220546	147252	312989	137818	421875	86723	130042	126708	123810	445275	398483	345399	118871	229404
4853	NOTCH2	508387	191751	312430	309422	503993	290584	475106	288512	261409	637836	764442	445044	392746	326584
388677	NOTCH2NLA	21561	10034	17260	17033	21336	22274	17951	16281	12039	36406	28038	24717	20117	33007
100996763	NOTCH2NLB	18401	8051	14784	15388	18251	23295	14697	14351	10177	33294	24809	20563	18884	29942
101929796	NOTCH2NLR	9101	2577	8356	8723	8534	11184	8845	6971	5434	16335	16569	11846	9324	13758
4854	NOTCH3	53	244	54	34	143	65	47	41	76	68	207	130	51	182
4855	NOTCH4	16	6	8	8	12	7	2	10	10	5	12	12	8	5
344022	NOTO	0	0	0	0	0	1	0	0	0	0	0	0	0	0
147111	NOTUM	0	1	0	0	0	17	1	2	2	1	0	6	6	2
4858	NOVA2	0	1	0	0	0	2	1	0	0	0	0	0	3	1
27035	NOX1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
50508	NOX3	0	0	0	0	0	0	0	0	0	0	0	2	0	0
50507	NOX4	2	2	0	0	0	1	0	0	0	0	0	0	0	0
79400	NOX5	0	0	1	0	2	3	0	0	1	0	1	2	1	0
10811	NOXA1	4	0	0	3	4	13	3	1	1	4	1	2	13	8
124056	NOXO1	0	0	0	0	0	4	0	0	0	1	1	0	0	0
122945	NOXRED1	1	2	7	1	3	2	0	0	1	6	7	4	2	1
23742	NPAP1	0	1	1	0	0	8	1	0	0	1	0	0	0	0
729159	NPAP1L	0	0	0	0	0	0	0	0	0	0	1	0	1	0
4861	NPAS1	0	0	1	0	0	8	2	1	1	1	1	4	5	3
4862	NPAS2	1	0	0	1	1	1	0	0	0	1	0	2	3	0
64067	NPAS3	0	0	0	1	0	3	2	0	0	0	0	1	0	4
266743	NPAS4	0	0	0	0	0	0	0	0	0	0	0	2	2	0
4863	NPAT	4	1	0	8	1	0	0	5	2	7	1	14	2	2
256933	NPB	0	0	0	0	0	1	0	0	0	1	2	1	0	0
2831	NPBWR1	0	0	1	1	0	2	0	1	0	0	0	0	0	0
2832	NPBWR2	0	0	0	1	0	0	0	0	0	0	0	0	2	1
4864	NPC1	3	4	3	3	6	4	3	4	3	11	13	9	7	7
29881	NPC1L1	0	0	0	1	1	6	2	0	0	1	0	6	2	1
10577	NPC2	9	4	15	2	13	1	3	14	2	10	18	4	14	6
56654	NPDC1	1	15	0	0	10	6	11	4	5	3	3	3	10	6
79716	NPEPL1	1	0	4	0	0	2	1	0	0	0	2	0	2	1
9520	NPEPPS	22	13	8	16	17	21	19	21	12	45	22	21	24	23
440434	NPEPPSP1	6	7	6	6	11	14	4	7	5	71	4	4	19	13
8620	NPFF	0	0	0	0	0	0	1	0	0	0	1	2	0	0
64106	NPFFR1	2	1	0	0	0	3	0	0	1	1	0	2	0	0
4867	NPHP1	0	0	0	1	0	1	0	0	0	0	1	1	0	2
27031	NPHP3	4	5	4	7	6	5	2	5	4	6	7	7	5	2
100532724	NPHP3-ACAD11	0	0	0	0	0	0	0	0	1	0	0	0	0	0
261734	NPHP4	8	3	2	5	8	9	10	13	5	4	6	7	2	4
4868	NPHS1	1	0	1	0	0	17	1	1	1	0	1	8	3	7
7827	NPHS2	0	0	0	1	0	4	0	0	0	0	0	1	1	0
9284	NPIPA1	0	2	1	2	4	2	1	1	1	1	0	1	2	1
642799	NPIPA2	6	2	4	2	0	2	3	1	0	2	1	3	2	1
642778	NPIPA3	0	1	0	2	0	1	1	0	0	0	2	0	1	1
100288332	NPIPA5	1	3	0	2	6	0	0	2	2	1	1	1	1	2
101059938	NPIPA7	1	1	3	3	3	2	0	0	0	0	0	2	0	1
101059953	NPIPA8	2	1	0	3	1	3	1	0	0	5	0	2	0	2
105376752	NPIPA9	1	0	0	3	1	5	1	1	0	4	1	4	1	1
728888	NPIPB11	6	3	6	3	5	14	3	4	6	5	4	6	16	7
613037	NPIPB13	5	5	8	9	10	7	3	3	6	8	7	8	24	6
440348	NPIPB15	0	0	1	1	1	0	0	1	0	0	1	0	6	1
23117	NPIPB3	9	4	9	9	5	14	7	7	9	13	8	12	26	15
440345	NPIPB4	13	2	7	18	15	25	9	11	15	11	4	18	27	11
100132247	NPIPB5	7	6	10	19	9	19	6	6	17	9	14	16	27	15
728741	NPIPB6	0	0	0	1	0	4	0	0	0	0	0	0	3	0
728734	NPIPB8	0	3	1	1	0	2	1	0	0	0	1	2	0	2
100507607	NPIPB9	1	2	2	3	0	3	0	0	1	1	1	1	3	1
80896	NPL	7	1	0	4	5	1	1	2	1	4	11	2	1	3
55666	NPLOC4	28	38	15	21	33	26	22	13	10	38	33	33	36	42
4869	NPM1	13558	14512	15875	13055	13135	1267	18193	15994	17588	15042	11326	12196	5361	14902
10361	NPM2	3	5	4	0	3	2	16	0	6	3	0	1	4	1
10360	NPM3	6	6	0	3	1	0	4	5	0	0	0	3	3	6
255743	NPNT	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4878	NPPA	0	0	0	0	0	0	0	0	0	0	1	0	0	0
100379251	NPPA-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4879	NPPB	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4880	NPPC	0	1	0	0	0	0	0	0	1	0	0	0	2	1
4881	NPR1	0	1	3	0	0	5	1	0	1	2	0	3	2	2
4882	NPR2	0	2	2	5	8	14	7	1	0	16	4	4	9	12
4883	NPR3	24	0	23	5	1	2	18	2	10	49	1	5	3	12
10641	NPRL2	5	2	5	1	1	1	0	1	1	1	2	3	0	1
8131	NPRL3	11	8	18	14	35	22	22	28	10	29	18	15	30	15
594857	NPS	0	0	0	0	0	1	0	0	0	0	0	0	0	0
387129	NPSR1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
27020	NPTN	25	20	18	16	25	22	14	26	19	22	34	27	26	20
101241892	NPTN-IT1	0	1	0	0	0	0	0	0	1	0	0	0	1	1
4884	NPTX1	0	1	0	4	2	1	0	0	0	0	0	2	1	1
4885	NPTX2	0	5	4	4	9	11	0	1	0	7	0	0	6	3
23467	NPTXR	1	1	0	1	1	3	0	1	0	0	4	2	1	2
64111	NPVF	1	0	0	0	0	0	0	0	0	0	0	0	0	0
283869	NPW	2	2	1	3	1	3	10	2	6	0	1	0	1	5
4852	NPY	0	0	0	0	0	1	0	0	0	0	0	0	1	0
4886	NPY1R	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4887	NPY2R	1	0	0	0	0	0	0	0	0	0	0	1	0	0
5540	NPY4R	0	0	0	1	0	2	1	0	0	0	0	4	1	0
100996758	NPY4R2	0	0	0	1	0	0	0	1	0	1	0	1	0	1
4889	NPY5R	0	0	0	0	0	2	0	0	0	0	0	0	1	0
4888	NPY6R	0	0	1	0	0	1	0	0	0	1	0	0	1	1
1728	NQO1	2	3	0	2	2	2	0	2	3	2	1	1	4	0
4835	NQO2	6	8	6	4	6	4	9	1	2	2	18	13	3	3
190	NR0B1	0	0	0	0	0	3	0	0	0	0	1	1	0	0
8431	NR0B2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9572	NR1D1	4	0	1	1	7	1	5	3	6	0	2	1	1	3
9975	NR1D2	2	0	1	2	1	1	1	1	1	3	0	0	1	2
7376	NR1H2	18	22	9	20	32	9	33	17	12	40	20	24	16	22
10062	NR1H3	9	8	4	2	2	3	0	1	1	9	0	9	2	0
9971	NR1H4	0	0	0	0	0	1	0	0	1	0	0	2	1	0
8856	NR1I2	0	0	0	0	3	1	0	0	0	0	0	0	1	0
9970	NR1I3	0	1	0	1	0	1	0	1	2	1	1	0	1	2
7181	NR2C1	4	3	2	5	1	3	3	0	0	6	4	0	2	7
7182	NR2C2	13	5	8	15	9	7	12	9	8	14	8	5	3	23
126382	NR2C2AP	1	0	0	1	1	3	0	2	4	1	4	1	2	1
7101	NR2E1	0	0	0	0	1	3	0	1	0	1	0	2	1	0
10002	NR2E3	0	0	0	1	0	4	0	0	0	0	1	1	3	3
7025	NR2F1	0	0	0	0	0	3	1	0	0	0	0	0	1	0
441094	NR2F1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	4	2
7026	NR2F2	1	0	0	0	0	10	0	0	1	0	1	2	1	2
2063	NR2F6	2	1	0	1	5	7	1	0	0	5	2	1	5	0
2908	NR3C1	7	7	8	14	7	19	5	18	15	12	9	7	24	30
4306	NR3C2	0	0	2	0	9	7	0	1	1	0	1	0	1	0
3164	NR4A1	0	3	0	0	3	9	2	13	0	2	2	2	22	15
4929	NR4A2	2	1	3	0	2	7	1	0	0	1	1	1	5	3
8013	NR4A3	0	0	0	0	0	2	0	3	0	0	0	0	2	3
2516	NR5A1	0	1	1	0	1	6	2	0	0	7	1	1	3	4
2494	NR5A2	0	1	1	1	0	1	0	0	1	1	0	3	4	1
2649	NR6A1	2	1	1	1	1	5	5	2	0	3	7	9	2	2
100129354	NRADDP	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4892	NRAP	0	0	0	3	0	1	0	0	0	0	4	3	0	2
441478	NRARP	0	1	0	1	1	0	1	0	2	0	0	0	0	6
4893	NRAS	76120	132873	78508	47400	63065	4501	88716	43961	47658	91597	74785	65919	16122	53104
100506668	NRAV	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29982	NRBF2	3	3	0	3	3	6	6	3	2	4	3	1	3	3
29959	NRBP1	5	12	21	3	8	7	21	19	12	8	11	33	8	8
340371	NRBP2	69	37	38	32	84	130	32	40	23	45	164	155	56	158
4897	NRCAM	0	0	0	0	1	3	1	1	1	2	1	0	0	1
4898	NRDC	12	20	13	18	24	7	9	17	13	20	13	22	9	8
55051	NRDE2	2	7	1	4	1	4	0	2	4	5	8	11	0	7
9315	NREP	4	2	1	3	1	2	4	2	4	2	2	1	5	1
4899	NRF1	4	5	1	1	8	3	5	3	1	1	5	4	9	8
3084	NRG1	14	5	1	2	32	33	6	1	8	8	4	6	10	5
9542	NRG2	0	0	0	2	0	5	0	0	1	0	0	2	4	0
10718	NRG3	0	0	1	0	0	5	1	0	1	1	0	0	1	1
101929590	NRG3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
145957	NRG4	3	0	5	0	1	0	1	0	0	0	1	2	0	0
4900	NRGN	11	4	5	5	6	33	9	21	7	41	22	31	28	6
8204	NRIP1	5	0	6	5	11	3	9	3	7	72	7	5	3	14
83714	NRIP2	5	1	5	3	16	8	3	2	7	2	5	3	3	7
56675	NRIP3	0	10	1	2	1	3	4	0	0	2	0	0	3	5
104326052	NRIR	3	1	1	0	0	0	0	0	0	0	0	0	0	0
203447	NRK	0	0	0	1	1	6	0	1	0	1	0	6	0	1
4901	NRL	1	1	2	1	2	6	1	1	1	1	1	0	6	7
11270	NRM	1	1	1	1	0	0	6	2	1	2	1	6	0	2
51299	NRN1	1	0	1	0	0	5	0	0	0	0	0	1	0	1
123904	NRN1L	4	1	0	0	0	2	0	0	0	0	0	0	0	0
8829	NRP1	10	12	3	6	42	15	7	6	9	10	14	1	7	11
8828	NRP2	4	2	3	6	8	8	2	2	8	1	1	11	5	2
375387	NRROS	19	52	32	14	13	8	19	5	13	20	12	18	23	13
140767	NRSN1	0	0	0	0	0	5	0	0	0	0	0	0	2	0
80023	NRSN2	2	6	0	0	0	9	1	0	2	3	2	3	6	10
100507459	NRSN2-AS1	0	4	1	2	6	4	3	0	2	2	1	1	2	2
4902	NRTN	0	0	0	0	0	2	0	0	0	0	0	0	3	0
9378	NRXN1	0	1	1	0	0	11	0	0	0	1	0	2	3	2
9379	NRXN2	8	4	21	3	13	10	28	6	63	5	6	24	7	6
9369	NRXN3	2	7	0	3	1	2	1	1	0	0	0	9	5	2
10412	NSA2	6	1	3	4	1	1	3	3	0	0	2	0	1	1
64324	NSD1	28	31	28	27	63	30	30	26	38	55	37	42	31	27
7468	NSD2	123779	223132	162989	180858	102168	36577	175365	158067	208914	101993	129289	136420	91145	76653
54904	NSD3	196	179	155	186	247	96	437	119	184	240	172	187	106	195
50814	NSDHL	4	3	0	0	0	2	0	0	0	0	3	2	0	0
4905	NSF	7	9	6	0	7	1	3	6	16	6	6	12	1	3
55968	NSFL1C	16	25	12	20	14	6	7	9	9	16	11	11	7	47
728806	NSFP1	3	0	0	0	0	0	2	0	2	0	0	0	0	0
27065	NSG1	0	0	2	1	0	2	0	0	0	0	0	2	2	0
51617	NSG2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
25936	NSL1	3	22	4	4	6	18	8	3	11	13	10	10	22	13
8439	NSMAF	14	5	3	2	8	10	8	10	14	9	12	20	7	11
197370	NSMCE1	2	2	5	1	7	6	3	3	2	0	3	4	1	1
400512	NSMCE1-DT	0	0	0	0	0	0	0	0	0	0	1	0	0	0
286053	NSMCE2	0	0	1	3	2	2	4	1	0	4	1	1	1	0
56160	NSMCE3	3	1	2	1	3	0	3	2	3	3	1	0	2	3
54780	NSMCE4A	1	4	1	4	3	10	7	2	5	4	1	3	2	2
26012	NSMF	9	21	4	14	16	14	9	10	20	10	15	11	22	35
84081	NSRP1	2	3	11	2	7	4	3	2	5	5	4	6	2	1
54888	NSUN2	8	4	1	5	14	13	5	7	11	4	6	6	1	7
63899	NSUN3	2	1	1	0	3	0	3	1	20	2	4	1	0	2
387338	NSUN4	11	10	5	14	8	12	21	5	5	10	5	6	19	12
55695	NSUN5	3	3	11	4	11	2	3	4	4	3	10	9	17	4
155400	NSUN5P1	11	7	10	4	16	4	13	2	7	9	13	14	7	3
260294	NSUN5P2	3	6	7	2	6	1	8	1	4	4	1	0	2	8
221078	NSUN6	8	1	5	3	3	6	3	3	4	10	3	4	4	5
79730	NSUN7	0	0	1	0	0	1	1	0	0	3	0	3	1	4
30833	NT5C	10	3	9	1	3	5	32	5	5	6	8	1	13	3
84618	NT5C1A	0	0	0	0	1	1	0	0	0	0	0	2	0	2
22978	NT5C2	48	54	41	55	94	17	73	38	28	40	59	68	29	53
51251	NT5C3A	1	2	4	4	4	1	5	1	5	1	0	2	1	2
115024	NT5C3B	5	1	1	3	0	3	0	0	0	1	2	1	3	6
221294	NT5DC1	0	3	1	1	0	0	0	1	0	1	2	1	1	0
64943	NT5DC2	4	4	4	1	0	9	10	2	12	4	4	8	7	6
51559	NT5DC3	11	15	14	37	19	21	18	8	6	8	7	55	17	11
284958	NT5DC4	0	1	0	1	1	4	1	0	0	0	4	3	1	1
4907	NT5E	0	0	0	0	0	4	0	0	3	0	0	2	0	0
56953	NT5M	5	3	13	3	2	6	6	2	3	11	2	7	4	5
123803	NTAN1	2	3	0	0	1	1	2	4	1	0	0	2	0	1
55093	NTAQ1	0	0	0	1	0	2	0	2	0	2	0	1	2	0
4909	NTF4	0	0	0	0	0	3	0	0	0	0	0	1	0	0
4913	NTHL1	5	3	0	0	1	2	6	0	2	0	3	3	1	0
50863	NTM	0	0	0	0	0	0	0	0	0	1	0	0	1	3
101929637	NTM-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
100874281	NTM-IT	0	0	0	0	0	1	0	0	0	0	0	0	0	0
28989	NTMT1	5	3	6	0	0	1	4	0	7	0	4	0	1	1
9423	NTN1	0	6	2	1	1	13	1	1	0	0	4	1	2	1
4917	NTN3	0	0	0	1	0	7	0	0	0	2	0	5	0	1
59277	NTN4	0	0	0	0	0	4	0	0	0	0	0	0	2	1
126147	NTN5	0	1	0	1	0	6	1	0	0	4	1	0	7	4
22854	NTNG1	0	0	0	0	0	1	1	0	0	0	1	1	0	0
84628	NTNG2	2	27	2	2	16	6	5	6	3	7	8	3	14	4
84284	NTPCR	0	5	2	2	1	0	0	1	1	1	0	1	4	1
4914	NTRK1	1495	5083	2070	7743	12896	374	7289	1172	191	3087	3257	5793	824	3754
4915	NTRK2	10	4	0	4	6	9	3	3	2	2	2	4	4	3
4916	NTRK3	9	2	4	7	5	8	6	0	5	6	4	7	6	0
4922	NTS	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4923	NTSR1	0	6	0	0	0	3	1	0	9	1	0	0	3	3
23620	NTSR2	0	0	0	0	0	2	0	0	0	1	0	1	1	1
9891	NUAK1	0	1	1	1	0	4	0	1	0	0	0	1	2	1
81788	NUAK2	1	0	2	4	1	4	1	1	3	1	0	3	1	1
51667	NUB1	19	2	16	10	18	16	7	10	4	13	16	16	11	14
4682	NUBP1	1	1	3	3	2	3	5	2	0	0	7	3	3	3
10101	NUBP2	10	6	12	5	4	7	2	1	6	5	5	5	22	8
80224	NUBPL	6	2	2	4	0	2	1	1	0	1	2	3	2	0
4924	NUCB1	41	64	49	19	48	18	40	23	20	24	50	25	19	19
100874085	NUCB1-AS1	3	1	1	3	0	2	1	0	1	2	2	2	3	1
4925	NUCB2	33	125	50	34	65	13	34	35	6	36	27	25	19	8
64710	NUCKS1	13	25	11	9	11	3	21	16	24	11	10	9	3	14
10726	NUDC	10	21	6	11	5	10	10	6	8	10	6	6	7	5
84955	NUDCD1	0	8	4	2	1	1	2	3	0	5	1	3	1	0
134492	NUDCD2	3	0	0	0	2	1	1	0	0	0	0	3	2	0
23386	NUDCD3	6	3	3	1	6	1	6	4	5	7	3	10	4	2
4521	NUDT1	4	4	4	2	3	8	9	2	7	6	1	10	3	12
170685	NUDT10	0	2	1	0	0	0	0	0	0	0	0	0	0	0
55190	NUDT11	0	0	0	1	0	0	0	0	0	0	0	0	0	1
83594	NUDT12	0	0	0	0	0	0	0	1	0	0	0	2	1	0
25961	NUDT13	0	0	0	0	1	2	1	0	0	2	0	0	1	0
256281	NUDT14	1	0	1	0	1	6	1	1	0	1	1	3	4	1
55270	NUDT15	4	5	4	6	7	1	8	12	4	10	8	4	1	8
131870	NUDT16	6	2	2	4	8	2	1	0	1	13	10	10	6	2
339874	NUDT16-DT	0	0	0	0	0	0	0	1	0	0	0	0	1	0
84309	NUDT16L1	1	3	2	0	2	1	8	0	1	5	3	0	6	2
152195	NUDT16L2P	0	0	0	0	0	2	0	0	0	0	1	0	1	1
200035	NUDT17	1	0	1	1	2	2	0	0	2	1	1	0	4	1
79873	NUDT18	2	0	0	8	4	1	10	0	1	2	1	0	3	4
390916	NUDT19	5	17	1	6	4	5	15	10	14	17	5	10	10	10
318	NUDT2	2	0	1	0	0	1	0	0	0	2	1	0	2	1
11051	NUDT21	11	11	11	5	7	1	8	5	7	2	12	5	2	3
84304	NUDT22	15	3	9	11	10	6	6	5	1	11	10	13	13	2
11165	NUDT3	4	9	7	4	10	12	16	2	7	10	6	9	18	8
11163	NUDT4	16	19	10	16	12	5	16	31	10	10	8	11	21	18
440672	NUDT4B	2	0	2	2	4	1	2	4	3	3	0	3	9	8
170688	NUDT4P2	1	3	1	2	2	3	3	3	2	1	2	1	7	4
11164	NUDT5	7	5	4	4	0	2	6	2	9	7	0	4	0	1
11162	NUDT6	0	1	0	0	0	0	0	0	0	0	0	0	0	0
283927	NUDT7	1	2	0	0	0	2	2	1	0	0	1	4	0	0
254552	NUDT8	1	0	0	0	0	0	0	1	0	2	4	0	0	0
53343	NUDT9	0	0	7	3	1	1	1	1	1	9	0	2	0	0
83540	NUF2	0	0	3	3	0	0	0	0	0	0	1	2	0	1
26747	NUFIP1	0	1	1	0	0	2	1	0	0	2	1	0	0	0
57532	NUFIP2	51	67	20	26	48	22	48	32	42	67	45	52	22	53
389643	NUGGC	0	0	0	2	4	8	0	2	3	0	0	2	1	3
4926	NUMA1	32	39	33	18	35	24	39	13	27	58	31	34	23	15
8650	NUMB	18	12	15	6	8	10	12	6	14	17	15	18	11	20
9253	NUMBL	90	97	87	37	108	9	79	85	65	105	128	102	16	29
57122	NUP107	11	7	8	8	8	3	10	4	2	5	10	1	1	2
55746	NUP133	1	3	3	3	12	3	0	6	4	6	1	2	3	6
9972	NUP153	17	24	6	9	16	13	11	10	24	25	1	12	13	24
9631	NUP155	3	3	3	12	2	1	12	6	4	3	7	4	6	0
23279	NUP160	10	7	7	12	12	5	9	2	12	3	11	22	7	6
23511	NUP188	3	19	17	14	17	12	19	4	19	22	13	10	15	5
23165	NUP205	11	4	9	3	1	1	7	5	8	9	1	13	6	3
23225	NUP210	81	21	69	44	29	38	63	45	69	25	41	57	54	11
91181	NUP210L	1	0	0	0	0	3	1	1	1	1	0	2	4	0
8021	NUP214	19	8	13	13	19	11	18	11	10	21	32	29	9	16
129401	NUP35	0	0	0	0	0	1	0	1	1	0	1	0	2	0
79023	NUP37	0	1	0	0	0	0	5	0	0	3	0	0	1	0
11097	NUP42	0	1	3	0	8	0	4	0	0	5	1	0	1	14
348995	NUP43	29	40	23	23	16	86	52	28	32	42	30	20	51	36
10762	NUP50	7	8	7	8	10	6	7	7	4	5	7	12	9	46
100506714	NUP50-DT	0	0	1	1	0	3	0	2	0	1	1	1	0	1
53371	NUP54	15	0	8	0	5	1	5	0	0	3	16	0	0	0
9818	NUP58	11	11	2	8	3	7	22	4	18	2	4	6	3	4
23636	NUP62	24	18	15	12	12	6	32	17	26	15	23	18	21	30
54830	NUP62CL	0	0	0	0	0	0	0	0	1	0	0	1	0	0
79902	NUP85	4	2	16	5	6	6	1	6	10	4	14	9	8	2
4927	NUP88	5	3	2	9	4	3	7	2	0	6	1	4	5	5
9688	NUP93	15	5	2	7	15	22	5	8	17	7	2	6	9	9
4928	NUP98	21	10	9	8	22	23	15	6	19	13	16	27	32	28
389493	NUPR2	0	0	0	0	0	3	0	0	0	0	0	0	1	2
116150	NUS1	2	1	1	0	1	2	3	1	1	0	2	1	1	6
51203	NUSAP1	15	15	7	12	5	1	17	16	16	5	11	9	18	11
10204	NUTF2	24	53	24	13	13	7	15	8	12	6	10	9	16	1
256646	NUTM1	2	1	0	1	2	1	0	0	3	0	0	0	3	1
728118	NUTM2A	1	0	0	1	3	7	1	2	1	2	1	3	4	1
728190	NUTM2A-AS1	2	10	18	17	8	22	19	6	19	21	10	7	36	26
729262	NUTM2B	1	5	3	6	6	10	3	0	4	10	2	3	11	12
101060691	NUTM2B-AS1	2	3	9	1	8	1	3	3	8	5	4	7	13	10
728130	NUTM2D	2	0	1	2	2	2	1	0	0	4	0	1	3	2
54754	NUTM2F	2	0	0	0	1	5	0	1	2	0	0	0	4	0
441457	NUTM2G	1	1	0	2	2	4	1	0	3	1	1	2	4	0
4931	NVL	9	5	3	12	5	2	3	0	4	1	7	4	4	2
284434	NWD1	0	1	0	0	1	14	0	1	2	0	1	3	2	2
57495	NWD2	0	0	0	0	0	0	0	0	0	1	0	7	0	2
10482	NXF1	45	9	21	9	45	24	18	21	17	21	29	20	13	37
56001	NXF2	0	2	0	0	0	0	2	0	0	0	0	7	0	0
728343	NXF2B	1	0	1	0	0	1	0	0	0	0	1	2	0	0
56000	NXF3	1	0	0	4	3	1	1	0	0	0	0	4	2	0
55999	NXF4	0	0	0	0	0	1	0	0	0	0	0	1	1	0
55998	NXF5	0	0	1	0	0	1	0	0	0	0	0	1	0	1
64359	NXN	1	0	1	0	0	7	0	0	0	1	0	1	6	0
115861	NXNL1	0	1	0	0	0	1	0	0	0	2	0	0	3	0
158046	NXNL2	0	0	0	1	0	1	1	0	0	0	0	1	1	1
120400	NXPE1	0	0	0	1	0	3	0	0	0	1	0	0	0	0
120406	NXPE2	0	0	0	0	0	1	2	0	0	0	0	2	0	1
